,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
1,"(737.0, 424.0)","(738.881591796875, 423.4584045410156)","(740.869873046875, 423.69403076171875)","(743.2843017578125, 422.0138244628906)","(745.443115234375, 421.0495910644531)","(745.673095703125, 420.98406982421875)","(748.181640625, 420.17327880859375)","(750.6629028320312, 419.4293518066406)","(752.885498046875, 420.12939453125)","(755.6865234375, 421.0553894042969)","(758.5810546875, 421.6940612792969)","(759.21630859375, 422.2984619140625)","(762.669921875, 422.28704833984375)","(765.6268310546875, 422.62408447265625)","(767.28759765625, 422.9339294433594)","(770.2098999023438, 423.5858459472656)","(773.3680419921875, 424.61114501953125)","(774.2672119140625, 424.6165771484375)","(776.113037109375, 426.66339111328125)","(778.539794921875, 427.6370544433594)","(782.3529052734375, 428.21710205078125)","(785.717041015625, 428.7769775390625)","(788.52880859375, 428.8952331542969)","(789.0372314453125, 428.6666564941406)","(791.9696044921875, 429.9010925292969)","(793.8850708007812, 429.2501525878906)","(795.9994506835938, 430.08709716796875)","(798.2760620117188, 430.8042297363281)","(801.6964721679688, 430.58599853515625)","(802.6636962890625, 430.3887023925781)","(805.8919677734375, 430.0451965332031)","(808.2681884765625, 429.86572265625)","(810.4856567382812, 430.1330261230469)","(812.419921875, 428.3611145019531)","(814.2853393554688, 428.0553283691406)","(814.0562744140625, 427.2964172363281)","(815.37451171875, 427.8033447265625)","(816.9410400390625, 428.58843994140625)","(818.2317504882812, 428.1591491699219)","(820.4476318359375, 427.80938720703125)","(821.9693603515625, 427.7917175292969)","(822.197509765625, 427.53924560546875)","(824.0963134765625, 427.7492980957031)","(824.612060546875, 427.1861877441406)","(826.3756713867188, 427.00689697265625)","(824.2243041992188, 426.00946044921875)","(823.8541259765625, 425.8897399902344)","(827.4357299804688, 425.7151184082031)","(827.8316650390625, 425.551025390625)","(831.5994262695312, 425.5116271972656)","(829.3291015625, 424.85540771484375)","(824.8572998046875, 424.36199951171875)","(822.6930541992188, 424.0656433105469)","(827.3358154296875, 423.85784912109375)","(828.3506469726562, 423.7353210449219)","(826.9721069335938, 423.3663024902344)","(821.369140625, 422.5765380859375)","(820.989013671875, 421.82183837890625)","(821.851318359375, 421.6573486328125)","(824.3651733398438, 420.5931091308594)","(825.2943115234375, 420.0390625)","(826.442626953125, 420.044677734375)","(820.3327026367188, 420.45794677734375)","(824.919677734375, 420.3077392578125)","(829.8701171875, 419.6910705566406)","(838.2508544921875, 419.4171142578125)","(841.0611572265625, 419.39202880859375)","(848.9093017578125, 419.1180419921875)","(856.9715576171875, 418.92523193359375)","(863.9293823242188, 418.59356689453125)","(872.5234375, 418.107666015625)","(880.154052734375, 418.2567443847656)","(882.6300048828125, 418.34210205078125)","(887.78515625, 417.78955078125)","(893.79833984375, 417.2210693359375)","(900.264404296875, 416.55426025390625)","(905.2426147460938, 415.6497497558594)","(912.4564208984375, 415.38226318359375)","(914.5225830078125, 415.6951904296875)","(917.1026611328125, 416.15191650390625)","(925.6327514648438, 416.50262451171875)","(930.8408203125, 416.63287353515625)","(930.798828125, 417.1263122558594)","(929.6658935546875, 416.8782958984375)","(928.4772338867188, 417.0090026855469)","(928.0836181640625, 416.29364013671875)","(926.3509521484375, 414.8037109375)","(925.8336791992188, 415.5192565917969)","(926.837158203125, 415.24560546875)","(926.7119140625, 414.5752258300781)","(925.9967041015625, 414.90478515625)","(927.0155029296875, 414.47406005859375)","(925.5882568359375, 413.58880615234375)","(923.3009033203125, 412.0035400390625)","(920.7656860351562, 410.79132080078125)","(916.4287109375, 409.84344482421875)","(914.2205200195312, 409.5782470703125)","(912.2792358398438, 409.2408752441406)","(909.4989013671875, 408.5411376953125)","(907.081787109375, 407.2136535644531)","(904.9947509765625, 406.6751708984375)","(902.9146728515625, 406.4128723144531)","(902.1074829101562, 406.4189147949219)","(900.9998779296875, 405.76409912109375)","(899.9651489257812, 406.5140686035156)","(899.6541748046875, 407.26080322265625)","(899.5968017578125, 406.64422607421875)","(899.9039306640625, 406.21197509765625)","(899.6533203125, 405.35858154296875)","(900.60693359375, 404.6875)","(902.2388916015625, 405.1193542480469)","(903.637451171875, 405.3061828613281)","(904.8697509765625, 405.3849792480469)","(905.2081909179688, 404.6820373535156)","(905.116943359375, 404.5247802734375)","(906.017822265625, 404.0607604980469)","(906.9163818359375, 403.2303161621094)","(907.6878051757812, 402.5832214355469)","(908.287353515625, 402.0205078125)","(908.7798461914062, 401.822998046875)","(908.7998046875, 401.8872985839844)","(908.403076171875, 401.8138427734375)","(908.7733154296875, 401.8304748535156)","(908.4747924804688, 402.00726318359375)","(907.40966796875, 402.3951110839844)","(906.3604125976562, 402.4052734375)","(906.28564453125, 402.4433898925781)","(906.0067138671875, 402.32366943359375)","(905.889404296875, 402.5389404296875)","(905.8770751953125, 402.6187438964844)","(905.9580078125, 402.5915832519531)","(905.2779541015625, 402.435546875)","(904.9224853515625, 402.0857238769531)","(904.3228759765625, 402.29339599609375)","(903.3793334960938, 402.27032470703125)","(902.3638916015625, 401.94464111328125)","(900.9176025390625, 402.4761657714844)","(900.3810424804688, 402.69073486328125)","(900.1937866210938, 402.9424743652344)","(899.529541015625, 401.8289489746094)","(899.661376953125, 401.77783203125)","(900.401611328125, 401.078369140625)","(900.719970703125, 400.5683288574219)","(900.9776611328125, 399.2804870605469)","(900.8350830078125, 399.1146240234375)","(901.553955078125, 398.51605224609375)","(898.1419677734375, 397.5407409667969)","(892.5516357421875, 397.559814453125)","(889.07275390625, 396.9029846191406)","(886.4794311523438, 396.4190368652344)"
