,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1,"(569.73095703125, 302.06878662109375)","(569.9456176757812, 302.18536376953125)","(569.9515991210938, 302.0234069824219)","(563.90625, 304.6225280761719)","(563.9197387695312, 304.7098693847656)","(545.50146484375, 311.76654052734375)","(545.432373046875, 311.69830322265625)","(545.472900390625, 311.8511047363281)","(534.4390258789062, 313.29229736328125)","(534.5072021484375, 313.31463623046875)","(517.8934936523438, 317.72100830078125)","(517.8970336914062, 317.7050476074219)","(517.9169921875, 317.759033203125)","(506.2220153808594, 322.1927490234375)","(506.1590576171875, 322.2099304199219)","(491.37548828125, 328.8023681640625)","(491.3824462890625, 328.8127746582031)","(491.43707275390625, 328.93115234375)","(475.0871887207031, 342.2783508300781)","(475.1072692871094, 342.33197021484375)","(453.1336364746094, 350.48199462890625)","(453.13507080078125, 350.4532470703125)","(453.214599609375, 350.41595458984375)","(432.42626953125, 358.89093017578125)","(432.3526306152344, 358.8601379394531)","(408.2693176269531, 369.9742736816406)","(408.32855224609375, 369.84857177734375)","(408.25390625, 369.835205078125)","(390.6496276855469, 360.5975341796875)","(390.7088623046875, 360.59521484375)","(370.4139099121094, 357.8045654296875)","(370.3404235839844, 357.81402587890625)","(370.40838623046875, 357.7763977050781)","(351.64654541015625, 347.427490234375)","(351.65155029296875, 347.4841613769531)","(342.2894287109375, 337.24249267578125)","(342.299072265625, 337.2457580566406)","(342.2353515625, 337.27783203125)","(335.79815673828125, 332.14581298828125)","(335.4118347167969, 332.42413330078125)","(339.4774169921875, 322.6956787109375)","(339.5188903808594, 322.6766662597656)","(339.6692810058594, 322.74261474609375)","(352.7895202636719, 320.9327697753906)","(352.787109375, 320.9230041503906)","(365.2815856933594, 322.5186462402344)","(365.28955078125, 322.5696716308594)","(365.419921875, 322.4805603027344)","(388.1724853515625, 329.19293212890625)","(388.05548095703125, 329.2359313964844)","(388.15301513671875, 329.2037048339844)","(424.1546936035156, 337.2772216796875)","(424.12847900390625, 337.3292236328125)","(466.9443054199219, 346.5040283203125)","(466.9693298339844, 346.4999084472656)","(466.9859619140625, 346.409423828125)","(527.435791015625, 345.5218505859375)","(527.6258544921875, 344.8327331542969)","(583.8356323242188, 339.3088073730469)","(583.85693359375, 339.30755615234375)","(583.798095703125, 339.2877197265625)","(655.425537109375, 331.3555908203125)","(655.573974609375, 331.4884948730469)","(726.3934326171875, 316.87451171875)","(726.4508666992188, 316.9635314941406)","(726.4749755859375, 316.92254638671875)","(777.0735473632812, 286.53546142578125)","(776.9119262695312, 286.41046142578125)","(802.8251953125, 249.80487060546875)","(802.8468627929688, 249.90740966796875)","(802.6641845703125, 249.99383544921875)","(805.765869140625, 223.47129821777344)","(805.27001953125, 223.5294952392578)","(810.80810546875, 189.15087890625)","(810.9520263671875, 189.02467346191406)","(810.9874877929688, 188.951416015625)","(790.4560546875, 168.68324279785156)","(790.5617065429688, 168.79335021972656)","(763.6062622070312, 159.35296630859375)"
